id_solicitud,id_estudiante,id_periodo,id_curso,id_sede,id_horario,fecha,resultado
2483,223,3,4,1,3,2025-02-06,ASIGNADA
2484,223,3,1,3,2,2025-02-09,ASIGNADA
2485,70,3,2,1,2,2025-02-02,ASIGNADA
2486,70,3,6,1,2,2025-02-02,SIN_CUPO
2487,70,3,4,2,3,2025-02-05,DESISTIDA
2488,70,3,3,1,1,2025-02-11,SIN_CUPO
2489,145,3,5,1,2,2025-02-06,ASIGNADA
2490,145,3,2,1,2,2025-02-09,SIN_CUPO
2491,145,3,8,1,1,2025-02-02,SIN_CUPO
2492,145,3,6,1,1,2025-02-07,SIN_CUPO
2493,63,3,6,2,2,2025-02-02,ASIGNADA
2494,63,3,1,1,2,2025-02-09,ASIGNADA
2495,63,3,3,1,1,2025-02-09,SIN_CUPO
2496,63,3,7,1,1,2025-02-08,SIN_CUPO
2497,5,3,9,2,3,2025-02-06,ASIGNADA
2498,5,3,2,1,1,2025-02-06,SIN_CUPO
2499,5,3,1,1,1,2025-02-01,SIN_CUPO
2500,5,3,5,1,1,2025-02-03,SIN_CUPO
2501,154,3,3,3,1,2025-02-04,ASIGNADA
2502,154,3,4,1,2,2025-02-11,NO_ELEGIBLE
2503,154,3,8,2,1,2025-02-07,ASIGNADA
2504,154,3,5,2,2,2025-02-08,ASIGNADA
2505,160,3,8,3,2,2025-02-03,ASIGNADA
2506,160,3,2,1,1,2025-02-08,SIN_CUPO
2507,160,3,9,1,1,2025-02-02,SIN_CUPO
2508,160,3,5,2,3,2025-02-05,ASIGNADA
2509,158,3,9,1,3,2025-02-01,ASIGNADA
2510,158,3,5,1,2,2025-02-01,ASIGNADA
2511,158,3,1,2,1,2025-02-01,SIN_CUPO
2512,158,3,8,1,1,2025-02-06,SIN_CUPO
2513,14,3,9,1,1,2025-02-10,SIN_CUPO
2514,14,3,2,2,1,2025-02-06,ASIGNADA
2515,14,3,5,1,3,2025-02-02,ASIGNADA
2516,14,3,4,2,1,2025-02-10,ASIGNADA
2517,15,3,6,1,2,2025-02-10,SIN_CUPO
2518,15,3,8,2,1,2025-02-11,ASIGNADA
2519,15,3,1,2,1,2025-02-07,SIN_CUPO
2520,15,3,9,1,3,2025-02-08,ASIGNADA
2521,59,3,6,2,1,2025-02-05,ASIGNADA
2522,59,3,4,2,2,2025-02-08,ASIGNADA
2523,59,3,1,1,2,2025-02-07,ASIGNADA
2524,59,3,2,1,1,2025-02-07,SIN_CUPO
2525,110,3,3,2,2,2025-02-10,ASIGNADA
2526,110,3,9,1,2,2025-02-04,ASIGNADA
2527,110,3,4,1,1,2025-02-10,SIN_CUPO
2528,110,3,5,1,1,2025-02-09,SIN_CUPO
2529,27,3,4,2,1,2025-02-06,ASIGNADA
2530,27,3,1,2,1,2025-02-07,SIN_CUPO
2531,27,3,8,2,3,2025-02-02,ASIGNADA
2532,27,3,6,1,1,2025-02-03,SIN_CUPO
2533,198,3,6,1,1,2025-02-02,SIN_CUPO
2534,198,3,5,1,3,2025-02-09,ASIGNADA
2535,198,3,1,1,1,2025-02-10,SIN_CUPO
2536,198,3,8,3,2,2025-02-03,ASIGNADA
2537,163,3,7,1,3,2025-02-05,ASIGNADA
2538,163,3,8,1,1,2025-02-11,DESISTIDA
2539,163,3,6,2,2,2025-02-02,ASIGNADA
2540,163,3,5,2,1,2025-02-08,ASIGNADA
2541,195,3,3,1,1,2025-02-03,NO_ELEGIBLE
2542,195,3,6,1,2,2025-02-10,SIN_CUPO
2543,195,3,2,1,3,2025-02-01,NO_ELEGIBLE
2544,195,3,1,1,1,2025-02-01,SIN_CUPO
2545,190,3,4,2,1,2025-02-11,ASIGNADA
2546,190,3,8,1,3,2025-02-09,ASIGNADA
2547,190,3,1,1,3,2025-02-02,ASIGNADA
2548,190,3,3,1,2,2025-02-03,ASIGNADA
2549,226,3,2,1,1,2025-02-05,SIN_CUPO
2550,226,3,5,1,2,2025-02-09,ASIGNADA
2551,226,3,8,1,2,2025-02-07,ASIGNADA
2552,226,3,1,1,1,2025-02-07,SIN_CUPO
2553,218,3,3,1,2,2025-02-02,SIN_CUPO
2554,218,3,4,2,1,2025-02-11,ASIGNADA
2555,218,3,6,2,1,2025-02-04,ASIGNADA
2556,218,3,2,1,1,2025-02-01,SIN_CUPO
2557,228,3,2,1,1,2025-02-09,SIN_CUPO
2558,228,3,5,1,1,2025-02-05,SIN_CUPO
2559,228,3,9,1,1,2025-02-11,SIN_CUPO
2560,228,3,1,1,2,2025-02-05,ASIGNADA
2561,29,3,8,1,2,2025-02-02,ASIGNADA
2562,29,3,6,2,1,2025-02-06,SIN_CUPO
2563,29,3,5,3,1,2025-02-08,ASIGNADA
2564,29,3,2,3,3,2025-02-06,ASIGNADA
2565,171,3,7,1,3,2025-02-02,ASIGNADA
2566,171,3,8,2,2,2025-02-03,NO_ELEGIBLE
2567,171,3,5,1,1,2025-02-06,SIN_CUPO
2568,171,3,3,1,2,2025-02-07,SIN_CUPO
2569,67,3,5,1,1,2025-02-05,SIN_CUPO
2570,67,3,3,1,2,2025-02-06,SIN_CUPO
2571,67,3,7,1,2,2025-02-06,ASIGNADA
2572,67,3,4,2,1,2025-02-06,NO_ELEGIBLE
2573,127,3,2,1,2,2025-02-02,SIN_CUPO
2574,127,3,7,2,2,2025-02-08,ASIGNADA
2575,127,3,6,1,1,2025-02-06,SIN_CUPO
2576,127,3,5,2,1,2025-02-09,ASIGNADA
2577,130,3,7,1,2,2025-02-01,ASIGNADA
2578,130,3,8,2,3,2025-02-02,ASIGNADA
2579,130,3,4,1,3,2025-02-02,ASIGNADA
2580,130,3,5,2,2,2025-02-09,ASIGNADA
2581,105,3,5,3,2,2025-02-02,ASIGNADA
2582,105,3,4,2,1,2025-02-01,ASIGNADA
2583,105,3,1,1,1,2025-02-06,SIN_CUPO
2584,105,3,8,2,1,2025-02-08,DESISTIDA
2585,62,3,9,1,3,2025-02-03,ASIGNADA
2586,62,3,8,2,2,2025-02-06,ASIGNADA
2587,62,3,3,3,1,2025-02-10,ASIGNADA
2588,62,3,5,2,3,2025-02-11,ASIGNADA
2589,192,3,7,2,1,2025-02-08,ASIGNADA
2590,192,3,1,1,3,2025-02-08,ASIGNADA
2591,192,3,3,2,1,2025-02-10,ASIGNADA
2592,192,3,5,1,1,2025-02-08,SIN_CUPO
2593,21,3,5,1,1,2025-02-04,SIN_CUPO
2594,21,3,2,3,1,2025-02-09,ASIGNADA
2595,21,3,3,1,3,2025-02-01,ASIGNADA
2596,21,3,4,3,1,2025-02-08,ASIGNADA
2597,179,3,1,2,1,2025-02-08,SIN_CUPO
2598,179,3,5,2,1,2025-02-08,ASIGNADA
2599,179,3,9,3,2,2025-02-10,ASIGNADA
2600,179,3,4,1,2,2025-02-04,ASIGNADA
2601,48,3,8,2,1,2025-02-08,ASIGNADA
2602,48,3,4,2,2,2025-02-02,ASIGNADA
2603,48,3,1,3,2,2025-02-05,ASIGNADA
2604,48,3,2,1,1,2025-02-05,SIN_CUPO
2605,114,3,4,1,2,2025-02-11,ASIGNADA
2606,114,3,7,1,3,2025-02-07,ASIGNADA
2607,114,3,6,1,1,2025-02-09,SIN_CUPO
2608,114,3,8,1,1,2025-02-08,SIN_CUPO
2609,109,3,8,1,1,2025-02-09,SIN_CUPO
2610,109,3,2,2,1,2025-02-01,SIN_CUPO
2611,109,3,9,1,1,2025-02-07,DESISTIDA
2612,109,3,1,2,1,2025-02-04,SIN_CUPO
2613,175,3,7,2,2,2025-02-07,ASIGNADA
2614,175,3,8,2,1,2025-02-01,ASIGNADA
2615,175,3,3,1,1,2025-02-07,SIN_CUPO
2616,175,3,4,1,2,2025-02-08,ASIGNADA
2617,78,3,6,1,1,2025-02-08,SIN_CUPO
2618,78,3,7,2,3,2025-02-05,ASIGNADA
2619,78,3,5,1,3,2025-02-11,ASIGNADA
2620,78,3,8,1,2,2025-02-09,ASIGNADA
2621,26,3,2,1,1,2025-02-08,SIN_CUPO
2622,26,3,4,1,1,2025-02-06,SIN_CUPO
2623,26,3,1,1,1,2025-02-10,SIN_CUPO
2624,26,3,7,3,1,2025-02-09,ASIGNADA
2625,231,3,3,2,1,2025-02-10,ASIGNADA
2626,231,3,7,1,1,2025-02-10,SIN_CUPO
2627,231,3,5,2,2,2025-02-02,ASIGNADA
2628,231,3,1,1,2,2025-02-04,ASIGNADA
2629,22,3,1,2,1,2025-02-02,NO_ELEGIBLE
2630,22,3,6,1,1,2025-02-03,NO_ELEGIBLE
2631,22,3,4,1,1,2025-02-01,SIN_CUPO
2632,22,3,9,1,3,2025-02-02,ASIGNADA
2633,139,3,2,1,1,2025-02-10,SIN_CUPO
2634,139,3,9,1,2,2025-02-03,DESISTIDA
2635,139,3,6,2,3,2025-02-11,ASIGNADA
2636,139,3,5,1,2,2025-02-07,ASIGNADA
2637,68,3,6,3,1,2025-02-05,ASIGNADA
2638,68,3,7,2,1,2025-02-09,ASIGNADA
2639,68,3,5,3,1,2025-02-01,ASIGNADA
2640,68,3,4,2,1,2025-02-03,ASIGNADA
2641,35,3,8,2,1,2025-02-05,SIN_CUPO
2642,35,3,1,1,3,2025-02-01,ASIGNADA
2643,35,3,6,1,1,2025-02-09,SIN_CUPO
2644,35,3,4,2,2,2025-02-09,ASIGNADA
2645,8,3,6,3,2,2025-02-10,ASIGNADA
2646,8,3,2,1,2,2025-02-07,SIN_CUPO
2647,8,3,1,1,1,2025-02-06,SIN_CUPO
2648,8,3,7,1,1,2025-02-06,SIN_CUPO
2649,189,3,5,1,1,2025-02-10,SIN_CUPO
2650,189,3,1,1,1,2025-02-08,SIN_CUPO
2651,189,3,8,1,1,2025-02-07,SIN_CUPO
2652,189,3,9,2,2,2025-02-10,DESISTIDA
2653,18,3,2,1,1,2025-02-04,SIN_CUPO
2654,18,3,6,1,2,2025-02-06,SIN_CUPO
2655,18,3,8,3,3,2025-02-08,ASIGNADA
2656,18,3,5,1,1,2025-02-11,SIN_CUPO
2657,188,3,5,2,1,2025-02-03,ASIGNADA
2658,188,3,6,1,2,2025-02-01,SIN_CUPO
2659,188,3,3,1,2,2025-02-07,DESISTIDA
2660,188,3,8,2,1,2025-02-01,SIN_CUPO
2661,168,3,1,1,3,2025-02-01,ASIGNADA
2662,168,3,9,3,2,2025-02-08,ASIGNADA
2663,168,3,7,1,1,2025-02-10,SIN_CUPO
2664,168,3,8,1,1,2025-02-03,SIN_CUPO
2665,117,3,3,1,1,2025-02-02,SIN_CUPO
2666,117,3,5,3,3,2025-02-08,ASIGNADA
2667,117,3,9,2,1,2025-02-09,ASIGNADA
2668,117,3,2,3,2,2025-02-01,ASIGNADA
2669,30,3,5,3,1,2025-02-10,ASIGNADA
2670,30,3,7,1,3,2025-02-06,ASIGNADA
2671,30,3,8,3,1,2025-02-10,ASIGNADA
2672,30,3,6,2,1,2025-02-06,SIN_CUPO
2673,3,3,5,3,2,2025-02-06,ASIGNADA
2674,3,3,7,1,2,2025-02-06,ASIGNADA
2675,3,3,8,1,1,2025-02-03,SIN_CUPO
2676,3,3,6,2,2,2025-02-11,ASIGNADA
2677,83,3,3,3,1,2025-02-07,ASIGNADA
2678,83,3,2,1,1,2025-02-03,SIN_CUPO
2679,83,3,4,1,1,2025-02-01,SIN_CUPO
2680,83,3,9,1,2,2025-02-09,NO_ELEGIBLE
2681,32,3,8,1,2,2025-02-05,ASIGNADA
2682,32,3,9,1,1,2025-02-11,SIN_CUPO
2683,32,3,7,1,1,2025-02-07,NO_ELEGIBLE
2684,32,3,1,1,1,2025-02-11,SIN_CUPO
2685,212,3,7,1,1,2025-02-02,SIN_CUPO
2686,212,3,1,2,3,2025-02-11,ASIGNADA
2687,212,3,6,2,1,2025-02-05,SIN_CUPO
2688,212,3,5,1,1,2025-02-08,SIN_CUPO
2689,37,3,1,1,1,2025-02-05,DESISTIDA
2690,37,3,4,1,1,2025-02-03,SIN_CUPO
2691,37,3,5,2,1,2025-02-03,ASIGNADA
2692,37,3,6,1,3,2025-02-11,ASIGNADA
2693,24,3,1,1,1,2025-02-01,SIN_CUPO
2694,24,3,8,1,1,2025-02-03,SIN_CUPO
2695,24,3,9,1,1,2025-02-02,SIN_CUPO
2696,24,3,2,1,3,2025-02-11,ASIGNADA
2697,220,3,2,2,1,2025-02-10,SIN_CUPO
2698,220,3,7,1,1,2025-02-04,SIN_CUPO
2699,220,3,3,1,1,2025-02-03,SIN_CUPO
2700,220,3,9,1,1,2025-02-02,SIN_CUPO
2701,99,3,7,1,1,2025-02-09,SIN_CUPO
2702,99,3,8,1,2,2025-02-11,ASIGNADA
2703,99,3,9,1,1,2025-02-07,SIN_CUPO
2704,99,3,6,1,1,2025-02-02,SIN_CUPO
2705,102,3,8,1,1,2025-02-01,SIN_CUPO
2706,102,3,4,3,2,2025-02-04,ASIGNADA
2707,102,3,5,2,1,2025-02-07,ASIGNADA
2708,102,3,3,1,2,2025-02-03,SIN_CUPO
2709,152,3,1,2,1,2025-02-11,NO_ELEGIBLE
2710,152,3,7,2,2,2025-02-10,ASIGNADA
2711,152,3,4,2,2,2025-02-03,ASIGNADA
2712,152,3,9,2,1,2025-02-07,ASIGNADA
2713,43,3,9,3,1,2025-02-06,ASIGNADA
2714,43,3,3,1,1,2025-02-07,SIN_CUPO
2715,43,3,6,1,1,2025-02-09,SIN_CUPO
2716,43,3,4,1,1,2025-02-02,SIN_CUPO
2717,129,3,3,3,1,2025-02-06,DESISTIDA
2718,129,3,2,2,1,2025-02-10,DESISTIDA
2719,129,3,1,2,3,2025-02-02,ASIGNADA
2720,129,3,8,1,3,2025-02-10,ASIGNADA
2721,225,3,8,2,1,2025-02-03,SIN_CUPO
2722,225,3,2,1,1,2025-02-11,SIN_CUPO
2723,225,3,6,1,1,2025-02-10,SIN_CUPO
2724,225,3,7,2,1,2025-02-03,ASIGNADA
2725,108,3,5,1,1,2025-02-09,SIN_CUPO
2726,108,3,7,3,1,2025-02-05,ASIGNADA
2727,108,3,2,3,2,2025-02-03,DESISTIDA
2728,108,3,3,3,1,2025-02-10,ASIGNADA
2729,172,3,2,1,1,2025-02-09,SIN_CUPO
2730,172,3,5,3,1,2025-02-03,ASIGNADA
2731,172,3,9,1,1,2025-02-11,SIN_CUPO
2732,172,3,1,2,2,2025-02-01,NO_ELEGIBLE
2733,6,3,5,2,2,2025-02-02,NO_ELEGIBLE
2734,6,3,4,1,1,2025-02-07,SIN_CUPO
2735,6,3,2,1,3,2025-02-02,ASIGNADA
2736,6,3,6,1,1,2025-02-11,SIN_CUPO
2737,137,3,6,2,1,2025-02-11,SIN_CUPO
2738,137,3,7,1,2,2025-02-09,ASIGNADA
2739,137,3,5,1,1,2025-02-08,SIN_CUPO
2740,137,3,3,1,2,2025-02-09,SIN_CUPO
2741,208,3,1,1,1,2025-02-01,SIN_CUPO
2742,208,3,5,2,1,2025-02-03,ASIGNADA
2743,208,3,2,2,3,2025-02-08,ASIGNADA
2744,208,3,4,1,2,2025-02-01,ASIGNADA
2745,7,3,9,1,1,2025-02-08,DESISTIDA
2746,7,3,4,1,1,2025-02-08,SIN_CUPO
2747,7,3,3,2,1,2025-02-06,ASIGNADA
2748,7,3,2,1,1,2025-02-04,SIN_CUPO
2749,149,3,3,1,2,2025-02-03,SIN_CUPO
2750,149,3,7,3,1,2025-02-10,ASIGNADA
2751,149,3,8,1,2,2025-02-03,SIN_CUPO
2752,149,3,1,1,1,2025-02-10,SIN_CUPO
2753,222,3,2,1,2,2025-02-11,SIN_CUPO
2754,222,3,1,3,3,2025-02-10,ASIGNADA
2755,222,3,6,1,1,2025-02-03,SIN_CUPO
2756,222,3,8,1,1,2025-02-05,SIN_CUPO
2757,52,3,8,1,1,2025-02-02,SIN_CUPO
2758,52,3,3,1,2,2025-02-05,SIN_CUPO
2759,52,3,5,2,2,2025-02-07,ASIGNADA
2760,52,3,6,1,3,2025-02-10,ASIGNADA
2761,174,3,9,1,1,2025-02-06,SIN_CUPO
2762,174,3,1,1,1,2025-02-08,SIN_CUPO
2763,174,3,8,1,1,2025-02-09,SIN_CUPO
2764,174,3,4,1,2,2025-02-05,ASIGNADA
2765,207,3,9,2,1,2025-02-03,ASIGNADA
2766,207,3,2,1,2,2025-02-01,SIN_CUPO
2767,207,3,6,2,1,2025-02-03,SIN_CUPO
2768,207,3,8,1,3,2025-02-02,ASIGNADA
2769,103,3,2,1,1,2025-02-10,SIN_CUPO
2770,103,3,4,1,2,2025-02-07,ASIGNADA
2771,103,3,1,1,1,2025-02-11,SIN_CUPO
2772,103,3,7,2,1,2025-02-09,SIN_CUPO
2773,181,3,4,3,1,2025-02-09,ASIGNADA
2774,181,3,2,2,2,2025-02-07,ASIGNADA
2775,181,3,1,3,1,2025-02-07,ASIGNADA
2776,181,3,9,1,1,2025-02-09,SIN_CUPO
2777,12,3,1,3,1,2025-02-03,ASIGNADA
2778,12,3,3,1,2,2025-02-09,SIN_CUPO
2779,12,3,4,3,2,2025-02-09,ASIGNADA
2780,12,3,9,1,2,2025-02-01,SIN_CUPO
2781,209,3,9,2,3,2025-02-01,ASIGNADA
2782,209,3,5,1,1,2025-02-07,SIN_CUPO
2783,209,3,1,1,3,2025-02-06,ASIGNADA
2784,209,3,8,2,1,2025-02-07,SIN_CUPO
2785,170,3,1,2,2,2025-02-06,ASIGNADA
2786,170,3,8,1,1,2025-02-01,SIN_CUPO
2787,170,3,4,1,1,2025-02-05,DESISTIDA
2788,170,3,9,2,2,2025-02-03,ASIGNADA
2789,121,3,5,1,1,2025-02-03,NO_ELEGIBLE
2790,121,3,2,1,2,2025-02-04,SIN_CUPO
2791,121,3,6,1,1,2025-02-08,SIN_CUPO
2792,121,3,9,3,2,2025-02-03,ASIGNADA
2793,229,3,1,3,2,2025-02-08,ASIGNADA
2794,229,3,2,2,1,2025-02-01,SIN_CUPO
2795,229,3,8,1,1,2025-02-02,SIN_CUPO
2796,229,3,3,2,2,2025-02-05,ASIGNADA
2797,126,3,9,1,3,2025-02-08,ASIGNADA
2798,126,3,3,1,3,2025-02-11,SIN_CUPO
2799,126,3,6,1,2,2025-02-11,SIN_CUPO
2800,126,3,2,1,2,2025-02-02,NO_ELEGIBLE
2801,34,3,2,1,1,2025-02-08,SIN_CUPO
2802,34,3,7,1,1,2025-02-11,SIN_CUPO
2803,34,3,6,2,1,2025-02-11,SIN_CUPO
2804,34,3,8,3,1,2025-02-09,ASIGNADA
2805,239,3,5,2,1,2025-02-09,ASIGNADA
2806,239,3,3,1,1,2025-02-02,SIN_CUPO
2807,239,3,2,1,1,2025-02-02,SIN_CUPO
2808,239,3,9,2,2,2025-02-03,ASIGNADA
2809,237,3,3,1,3,2025-02-01,SIN_CUPO
2810,237,3,6,1,1,2025-02-08,SIN_CUPO
2811,237,3,1,1,1,2025-02-01,SIN_CUPO
2812,237,3,2,1,2,2025-02-06,SIN_CUPO
2813,165,3,7,2,1,2025-02-02,SIN_CUPO
2814,165,3,4,3,1,2025-02-02,ASIGNADA
2815,165,3,5,1,1,2025-02-05,SIN_CUPO
2816,165,3,6,2,1,2025-02-06,SIN_CUPO
2817,151,3,8,1,2,2025-02-01,SIN_CUPO
2818,151,3,6,1,2,2025-02-02,DESISTIDA
2819,151,3,1,1,1,2025-02-09,SIN_CUPO
2820,151,3,5,1,1,2025-02-07,SIN_CUPO
2821,51,3,3,2,3,2025-02-08,ASIGNADA
2822,51,3,2,2,1,2025-02-03,SIN_CUPO
2823,51,3,5,2,1,2025-02-06,SIN_CUPO
2824,51,3,1,2,1,2025-02-02,SIN_CUPO
2825,107,3,9,2,1,2025-02-07,ASIGNADA
2826,107,3,8,1,1,2025-02-05,SIN_CUPO
2827,107,3,1,1,2,2025-02-04,ASIGNADA
2828,107,3,3,1,1,2025-02-04,SIN_CUPO
2829,91,3,3,1,1,2025-02-09,SIN_CUPO
2830,91,3,4,2,1,2025-02-08,ASIGNADA
2831,91,3,1,2,2,2025-02-07,SIN_CUPO
2832,91,3,8,2,1,2025-02-11,NO_ELEGIBLE
2833,182,3,4,1,1,2025-02-06,SIN_CUPO
2834,182,3,8,2,1,2025-02-02,SIN_CUPO
2835,182,3,7,1,1,2025-02-05,SIN_CUPO
2836,182,3,2,1,1,2025-02-09,SIN_CUPO
2837,180,3,2,1,1,2025-02-04,SIN_CUPO
2838,180,3,1,1,1,2025-02-09,SIN_CUPO
2839,180,3,5,2,2,2025-02-06,ASIGNADA
2840,180,3,9,1,2,2025-02-07,SIN_CUPO
2841,203,3,7,1,2,2025-02-05,ASIGNADA
2842,203,3,3,2,1,2025-02-06,ASIGNADA
2843,203,3,2,1,1,2025-02-04,SIN_CUPO
2844,203,3,9,3,1,2025-02-05,ASIGNADA
2845,56,3,8,2,3,2025-02-10,ASIGNADA
2846,56,3,3,2,2,2025-02-06,ASIGNADA
2847,56,3,1,2,1,2025-02-04,SIN_CUPO
2848,56,3,7,2,3,2025-02-05,ASIGNADA
2849,224,3,5,2,1,2025-02-02,SIN_CUPO
2850,224,3,3,1,3,2025-02-02,SIN_CUPO
2851,224,3,9,3,2,2025-02-03,ASIGNADA
2852,224,3,8,1,1,2025-02-05,NO_ELEGIBLE
2853,16,3,4,1,1,2025-02-02,SIN_CUPO
2854,16,3,2,1,1,2025-02-02,SIN_CUPO
2855,16,3,1,1,1,2025-02-06,SIN_CUPO
2856,16,3,9,1,2,2025-02-07,SIN_CUPO
2857,66,3,6,1,3,2025-02-06,ASIGNADA
2858,66,3,8,1,1,2025-02-06,SIN_CUPO
2859,66,3,1,2,2,2025-02-07,DESISTIDA
2860,66,3,2,1,2,2025-02-11,SIN_CUPO
2861,44,3,5,1,2,2025-02-07,ASIGNADA
2862,44,3,2,2,1,2025-02-10,SIN_CUPO
2863,44,3,1,1,1,2025-02-09,SIN_CUPO
2864,44,3,4,2,2,2025-02-08,ASIGNADA
2865,40,3,3,1,1,2025-02-08,SIN_CUPO
2866,40,3,5,1,2,2025-02-03,ASIGNADA
2867,40,3,6,1,1,2025-02-09,SIN_CUPO
2868,40,3,2,1,2,2025-02-03,SIN_CUPO
2869,25,3,1,1,2,2025-02-10,ASIGNADA
2870,25,3,6,1,1,2025-02-11,SIN_CUPO
2871,25,3,3,2,1,2025-02-08,ASIGNADA
2872,25,3,2,2,1,2025-02-04,SIN_CUPO
2873,120,3,5,1,2,2025-02-01,ASIGNADA
2874,120,3,2,1,2,2025-02-07,SIN_CUPO
2875,120,3,8,3,2,2025-02-08,ASIGNADA
2876,120,3,6,1,1,2025-02-02,SIN_CUPO
2877,111,3,5,2,2,2025-02-07,ASIGNADA
2878,111,3,9,1,2,2025-02-06,DESISTIDA
2879,111,3,3,1,3,2025-02-10,SIN_CUPO
2880,111,3,1,1,1,2025-02-03,SIN_CUPO
2881,196,4,5,1,1,2025-07-03,ASIGNADA
2882,196,4,3,1,2,2025-07-02,ASIGNADA
2883,196,4,9,3,1,2025-07-09,ASIGNADA
2884,196,4,7,2,2,2025-07-01,ASIGNADA
2885,74,4,3,1,2,2025-07-03,ASIGNADA
2886,74,4,5,1,3,2025-07-03,ASIGNADA
2887,74,4,8,1,1,2025-07-07,ASIGNADA
2888,74,4,9,2,1,2025-07-05,ASIGNADA
2889,72,4,1,3,3,2025-07-09,ASIGNADA
2890,72,4,4,1,1,2025-07-01,ASIGNADA
2891,72,4,3,2,1,2025-07-07,ASIGNADA
2892,72,4,9,2,2,2025-07-11,ASIGNADA
2893,190,4,2,3,3,2025-07-11,ASIGNADA
2894,190,4,9,1,2,2025-07-09,ASIGNADA
2895,190,4,4,1,2,2025-07-06,ASIGNADA
2896,190,4,5,1,2,2025-07-08,ASIGNADA
2897,81,4,3,1,1,2025-07-02,ASIGNADA
2898,81,4,7,1,1,2025-07-03,ASIGNADA
2899,81,4,4,1,3,2025-07-10,DESISTIDA
2900,81,4,5,1,1,2025-07-04,ASIGNADA
2901,139,4,2,3,2,2025-07-03,ASIGNADA
2902,139,4,6,1,1,2025-07-09,ASIGNADA
2903,139,4,5,3,1,2025-07-05,NO_ELEGIBLE
2904,139,4,3,2,2,2025-07-01,ASIGNADA
2905,50,4,7,1,1,2025-07-02,ASIGNADA
2906,50,4,6,1,1,2025-07-04,ASIGNADA
2907,50,4,9,3,1,2025-07-08,ASIGNADA
2908,50,4,4,1,1,2025-07-11,ASIGNADA
2909,165,4,4,1,2,2025-07-06,DESISTIDA
2910,165,4,1,1,2,2025-07-02,ASIGNADA
2911,165,4,9,2,2,2025-07-03,ASIGNADA
2912,165,4,7,1,2,2025-07-08,ASIGNADA
2913,174,4,8,3,2,2025-07-05,ASIGNADA
2914,174,4,4,1,1,2025-07-01,ASIGNADA
2915,174,4,5,1,2,2025-07-08,ASIGNADA
2916,174,4,9,1,2,2025-07-01,ASIGNADA
2917,45,4,6,1,3,2025-07-02,ASIGNADA
2918,45,4,8,1,3,2025-07-01,ASIGNADA
2919,45,4,2,1,2,2025-07-07,ASIGNADA
2920,45,4,4,2,2,2025-07-09,ASIGNADA
2921,219,4,9,1,1,2025-07-08,ASIGNADA
2922,219,4,2,1,1,2025-07-06,ASIGNADA
2923,219,4,8,2,3,2025-07-09,ASIGNADA
2924,219,4,5,2,1,2025-07-01,ASIGNADA
2925,183,4,8,1,2,2025-07-09,ASIGNADA
2926,183,4,4,1,1,2025-07-09,ASIGNADA
2927,183,4,3,1,1,2025-07-10,ASIGNADA
2928,183,4,1,3,1,2025-07-09,ASIGNADA
2929,202,4,9,1,2,2025-07-11,ASIGNADA
2930,202,4,2,1,3,2025-07-03,ASIGNADA
2931,202,4,1,1,2,2025-07-11,ASIGNADA
2932,202,4,4,3,3,2025-07-08,ASIGNADA
2933,225,4,1,1,3,2025-07-01,ASIGNADA
2934,225,4,3,2,1,2025-07-04,ASIGNADA
2935,225,4,8,1,2,2025-07-06,ASIGNADA
2936,225,4,4,2,3,2025-07-06,ASIGNADA
2937,68,4,4,1,2,2025-07-05,ASIGNADA
2938,68,4,1,1,3,2025-07-10,ASIGNADA
2939,68,4,5,2,1,2025-07-03,ASIGNADA
2940,68,4,2,1,2,2025-07-07,NO_ELEGIBLE
2941,116,4,3,1,2,2025-07-07,ASIGNADA
2942,116,4,2,1,2,2025-07-07,NO_ELEGIBLE
2943,116,4,1,1,1,2025-07-06,ASIGNADA
2944,116,4,7,1,1,2025-07-03,ASIGNADA
2945,66,4,5,1,1,2025-07-07,ASIGNADA
2946,66,4,9,1,1,2025-07-10,NO_ELEGIBLE
2947,66,4,2,3,1,2025-07-03,ASIGNADA
2948,66,4,4,1,1,2025-07-10,ASIGNADA
2949,181,4,4,1,2,2025-07-06,ASIGNADA
2950,181,4,6,1,2,2025-07-03,ASIGNADA
2951,181,4,2,3,2,2025-07-03,NO_ELEGIBLE
2952,181,4,3,2,1,2025-07-03,ASIGNADA
2953,79,4,8,1,3,2025-07-09,ASIGNADA
2954,79,4,9,1,1,2025-07-01,ASIGNADA
2955,79,4,1,3,1,2025-07-04,ASIGNADA
2956,79,4,3,1,1,2025-07-09,ASIGNADA
2957,95,4,8,1,3,2025-07-03,ASIGNADA
2958,95,4,6,3,3,2025-07-06,ASIGNADA
2959,95,4,3,1,1,2025-07-05,ASIGNADA
2960,95,4,9,1,1,2025-07-08,ASIGNADA
2961,32,4,3,2,1,2025-07-04,ASIGNADA
2962,32,4,4,1,1,2025-07-06,SIN_CUPO
2963,32,4,7,1,1,2025-07-02,ASIGNADA
2964,32,4,1,1,1,2025-07-03,ASIGNADA
2965,18,4,6,1,1,2025-07-04,ASIGNADA
2966,18,4,2,1,1,2025-07-07,ASIGNADA
2967,18,4,5,1,2,2025-07-07,ASIGNADA
2968,18,4,3,1,1,2025-07-07,ASIGNADA
2969,28,4,1,1,1,2025-07-03,DESISTIDA
2970,28,4,2,1,1,2025-07-11,ASIGNADA
